Date ,Price ,Open ,High ,Low ,Volume ,Chg% 
30-Dec-19,732.9,736.1,737.95,727.25,5.37M,-0.55%
31-Dec-19,731.15,729.7,737.75,725.45,6.93M,-0.24%
01-Jan-20,736.85,735,740,732.55,2.11M,0.78%
02-Jan-20,734.7,738.9,740.8,730.9,5.66M,-0.29%
03-Jan-20,746,733.9,748,733.9,7.88M,1.54%
06-Jan-20,738.85,746.1,753.8,736.5,6.52M,-0.96%
07-Jan-20,727.9,738,742.6,725.1,7.90M,-1.48%
08-Jan-20,718.2,724.95,729,708.3,8.64M,-1.33%
09-Jan-20,727.55,721.7,731.5,714.3,13.52M,1.30%
10-Jan-20,738.15,740.45,742.9,730.5,9.34M,1.46%
13-Jan-20,773.55,760,777.5,755,36.95M,4.80%
14-Jan-20,775.65,769.95,776.95,767.2,11.41M,0.27%
15-Jan-20,767.55,773.85,773.85,762.15,6.05M,-1.04%
16-Jan-20,767,770.7,772.5,760.25,5.74M,-0.07%
17-Jan-20,767.85,770.7,772.9,762.25,3.76M,0.11%
20-Jan-20,768.45,771.6,774.4,762.95,3.89M,0.08%
21-Jan-20,762.5,768.45,770.5,760.75,4.45M,-0.77%
22-Jan-20,770.2,768.45,778,766,9.73M,1.01%
23-Jan-20,784.35,777.1,785.5,776.7,12.53M,1.84%
24-Jan-20,782.75,775.75,786.5,773.6,7.54M,-0.20%
27-Jan-20,778.1,779.05,784.8,774.4,3.74M,-0.59%
28-Jan-20,778,781,781.8,772,5.12M,-0.01%
29-Jan-20,789.7,786.6,792.8,784.25,6.83M,1.50%
30-Jan-20,780.7,789.7,789.7,778,3.86M,-1.14%
31-Jan-20,775.95,780.55,784.95,771.6,6.09M,-0.61%
01-Feb-20,779.5,776.2,790.6,769.9,5.10M,0.46%
03-Feb-20,767.4,782,790.95,764.5,6.42M,-1.55%
04-Feb-20,787.85,770.1,789.9,770.1,5.77M,2.66%
05-Feb-20,784.55,781,786,774.4,6.31M,-0.42%
06-Feb-20,771.35,784.35,786.8,770,7.34M,-1.68%
07-Feb-20,777.3,775.95,778.85,771,2.85M,0.77%
10-Feb-20,773.2,774,778,769.75,3.83M,-0.53%
11-Feb-20,773.55,779,779.1,769.2,4.31M,0.05%
12-Feb-20,781.05,775.8,783.25,775.1,2.95M,0.97%
13-Feb-20,792.25,785,794,782.2,4.39M,1.43%
14-Feb-20,786.45,794.5,799.2,784.6,5.32M,-0.73%
17-Feb-20,789.45,790.3,793.45,783.3,2.93M,0.38%
18-Feb-20,797.65,785,799.05,783.65,5.08M,1.04%
19-Feb-20,800.45,800,804.85,796.15,3.99M,0.35%
20-Feb-20,797,803.25,806.1,793.85,4.56M,-0.43%
24-Feb-20,795.85,800.1,811.6,792.15,6.63M,-0.14%
25-Feb-20,798.4,799,806,795.4,7.00M,0.32%
26-Feb-20,782.75,793.95,801.45,780.5,8.76M,-1.96%
27-Feb-20,777.85,778,780.75,772.2,5.22M,-0.63%
28-Feb-20,731.7,750,756.8,722.05,14.12M,-5.93%
02-Mar-20,741.05,737,765.9,733.75,9.82M,1.28%
03-Mar-20,747,755,759,741.25,7.83M,0.80%
04-Mar-20,758.75,753.9,761.5,745.55,11.01M,1.57%
05-Mar-20,754.6,763.75,773.55,751.75,7.76M,-0.55%
06-Mar-20,738.95,741,744,729.1,9.22M,-2.07%
09-Mar-20,704.45,724.5,725.85,697,10.31M,-4.67%
11-Mar-20,686,690.65,695.95,669.05,16.17M,-2.62%
12-Mar-20,631.2,668,670,627.5,13.97M,-7.99%
13-Mar-20,642.35,592,667,570,16.90M,1.77%
16-Mar-20,583.15,622,622.15,580,19.14M,-9.22%
17-Mar-20,554.95,588.1,592,550,16.06M,-4.84%
18-Mar-20,534.3,568,578,528,15.39M,-3.72%
19-Mar-20,545.55,509.25,558,509.25,16.58M,2.11%
20-Mar-20,585.2,549.5,617.45,548,21.36M,7.27%
23-Mar-20,526.45,540,560.95,515.9,17.15M,-10.04%
24-Mar-20,589.8,522,601.15,522,20.03M,12.03%
25-Mar-20,606.2,597,635,565.7,18.34M,2.78%
26-Mar-20,643,615,650.85,612.1,14.87M,6.07%
27-Mar-20,652.7,665.05,674.9,642.25,13.50M,1.51%
30-Mar-20,626.7,625.1,663.5,621.1,14.63M,-3.98%
31-Mar-20,641.5,650,662,633.7,15.18M,2.36%
01-Apr-20,602.8,634.35,637.5,594,13.08M,-6.03%
03-Apr-20,585.7,603.5,606,582.15,10.22M,-2.84%
07-Apr-20,639,615,644.25,612.9,15.15M,9.10%
08-Apr-20,631.6,630,655.65,626.35,11.81M,-1.16%
09-Apr-20,636.25,646.8,652.8,632.1,11.93M,0.74%
13-Apr-20,637.4,629,651.7,626.05,8.33M,0.18%
15-Apr-20,639.05,651.4,653.3,635.6,11.96M,0.26%
16-Apr-20,623.85,619.95,634.9,603.5,17.78M,-2.38%
17-Apr-20,628.75,644,646,626,8.88M,0.79%
20-Apr-20,653.3,640,661,639,13.32M,3.90%
21-Apr-20,633.2,627.8,646.5,627.8,11.66M,-3.08%
22-Apr-20,641.85,633.2,645,628.05,8.27M,1.37%
23-Apr-20,679.3,647.05,683.65,638.1,14.45M,5.83%
24-Apr-20,658,668.55,675,654.8,7.32M,-3.14%
27-Apr-20,664.6,661.05,681,661.05,7.18M,1.00%
28-Apr-20,660.7,673,677,653.05,7.30M,-0.59%
29-Apr-20,676.55,666,682,658,8.64M,2.40%
30-Apr-20,715.5,700,720,698.1,16.25M,5.76%
04-May-20,673.7,689.8,701.2,670.35,9.12M,-5.84%
05-May-20,673.7,681.75,685.6,670,6.39M,0.00%
06-May-20,665.9,676.9,681.45,664.05,7.93M,-1.16%
07-May-20,664.95,665.55,674.35,662.45,4.78M,-0.14%
08-May-20,674.2,672.25,680.9,668.5,8.40M,1.39%
11-May-20,682.9,682.5,698.55,678,7.37M,1.29%
12-May-20,687.65,678.5,691,675.5,7.36M,0.70%
13-May-20,694.15,694.8,699.9,683.75,8.29M,0.95%
14-May-20,658.15,659,671.75,652.6,16.89M,-5.19%
15-May-20,652.3,664.8,664.8,646.7,9.26M,-0.89%
18-May-20,663.9,659.85,670.55,653,10.44M,1.78%
19-May-20,668.6,664,674.8,655,5.90M,0.71%
20-May-20,669.55,668.5,673,659.65,5.80M,0.14%
21-May-20,672.2,666.5,679.45,665.4,7.21M,0.40%
22-May-20,692.35,675,695.85,673.5,11.87M,3.00%
26-May-20,680.55,693,699.45,679,7.10M,-1.70%
27-May-20,705.45,686.05,709.2,675,8.77M,3.66%
28-May-20,707.4,707,710,690,9.44M,0.28%
29-May-20,691,692.5,700.8,674.95,28.29M,-2.32%
01-Jun-20,699.55,698.75,706.65,691.5,12.28M,1.24%
02-Jun-20,708.1,700.5,711.65,697.55,7.06M,1.22%
03-Jun-20,701.55,710.7,711.9,696,11.38M,-0.93%
04-Jun-20,707.75,702,709.45,697.5,10.78M,0.88%
05-Jun-20,703.55,707,711.7,700.6,7.72M,-0.59%
08-Jun-20,720.85,707.65,725.8,704,10.72M,2.46%
09-Jun-20,717.6,720,729.6,715.05,10.08M,-0.45%
10-Jun-20,715.85,715,719.45,709.2,7.26M,-0.24%
11-Jun-20,703.95,712,713.4,700.25,8.83M,-1.66%
12-Jun-20,692.05,675.8,695.15,675.5,9.80M,-1.69%
15-Jun-20,687.55,693,704.4,685.25,7.86M,-0.65%
16-Jun-20,701.2,702,712,699.15,10.13M,1.99%
17-Jun-20,703.65,699.9,710.3,698,7.29M,0.35%
18-Jun-20,713.9,708.2,716.6,706,6.67M,1.46%
19-Jun-20,705.55,709,711.9,701,22.44M,-1.17%
22-Jun-20,703.7,707.1,708.7,700,7.80M,-0.26%
23-Jun-20,720.65,695.7,724.5,692.1,12.16M,2.41%
24-Jun-20,714.15,716.9,726.8,709.4,10.22M,-0.90%
25-Jun-20,700.5,704.85,705.6,693.5,14.95M,-1.91%
26-Jun-20,748.2,710.2,751.6,710,26.03M,6.81%
29-Jun-20,731.75,735.4,744.7,730.1,8.95M,-2.20%
30-Jun-20,735.95,732.8,738.95,724.25,10.41M,0.57%
01-Jul-20,731.9,737.25,742.3,729.75,5.48M,-0.55%
02-Jul-20,756.6,737.35,765.45,735.4,17.26M,3.37%
03-Jul-20,762.7,755,764,752.5,7.80M,0.81%
06-Jul-20,764,765.2,775,761.5,8.81M,0.17%
07-Jul-20,794.15,769.4,796.95,765.55,19.36M,3.95%
08-Jul-20,774.7,784.9,784.9,772.2,8.48M,-2.45%
09-Jul-20,781.7,780,790,775,6.85M,0.90%
10-Jul-20,781.85,773.5,789.9,773.5,5.21M,0.02%
13-Jul-20,797.05,788,805.35,786.05,10.80M,1.94%
14-Jul-20,783.25,792.95,806.4,781.35,8.96M,-1.73%
15-Jul-20,830.95,799,848.45,794.8,30.06M,6.09%
16-Jul-20,911,900.1,955.5,894.25,90.43M,9.63%
17-Jul-20,903.15,911,919.9,892.15,31.68M,-0.86%
20-Jul-20,934.3,908.5,945,906.75,18.42M,3.45%
21-Jul-20,936.75,945,949.7,929.2,12.88M,0.26%
22-Jul-20,917.9,938.95,939,910,14.35M,-2.01%
23-Jul-20,907.95,915.65,915.8,900.65,13.05M,-1.08%
24-Jul-20,922.85,903.25,925.75,903.25,18.21M,1.64%
27-Jul-20,948.45,921.55,952.8,918.65,16.83M,2.77%
28-Jul-20,962.85,946,967.55,941.2,15.82M,1.52%
29-Jul-20,954.15,953.25,960,943.6,11.15M,-0.90%
30-Jul-20,961.45,962,972.65,958.75,12.49M,0.77%
31-Jul-20,966,969.25,986.45,953.3,12.70M,0.47%
03-Aug-20,956.9,960,965.4,947.45,8.48M,-0.94%
04-Aug-20,949.85,960.45,970.7,940.55,11.13M,-0.74%
05-Aug-20,944.7,952,960.95,938.3,9.62M,-0.54%
06-Aug-20,970.85,953.5,974.4,942.5,10.98M,2.77%
07-Aug-20,950.9,969.45,969.45,949,8.01M,-2.05%
10-Aug-20,951.35,948.9,956.8,945.3,5.72M,0.05%
11-Aug-20,948.45,949.9,962,946.1,6.80M,-0.30%
12-Aug-20,954.95,948,958.8,942.2,6.91M,0.69%
13-Aug-20,951.2,954.8,968.5,948.25,5.10M,-0.39%
14-Aug-20,953.6,955.85,963,952.05,4.66M,0.25%
17-Aug-20,957.5,954.1,972.45,954.1,9.01M,0.41%
18-Aug-20,967.55,963.9,969.2,958.7,6.14M,1.05%
19-Aug-20,959.3,970.9,971.55,957.45,6.62M,-0.85%
20-Aug-20,955.15,958.9,965.5,951.3,5.66M,-0.43%
21-Aug-20,948.8,963.05,963.45,946.55,6.51M,-0.66%
24-Aug-20,947.4,947,952,939.2,5.80M,-0.15%
25-Aug-20,938.1,947.5,948.65,933.6,6.23M,-0.98%
26-Aug-20,950.8,941.25,954.25,938.4,5.15M,1.35%
27-Aug-20,947.05,960,960.95,945.2,6.15M,-0.39%
28-Aug-20,935.25,951.45,952.5,933.05,7.59M,-1.25%
31-Aug-20,928.6,935.25,950.5,914.6,12.81M,-0.71%
01-Sep-20,914.15,926.25,935,912.1,6.91M,-1.56%
02-Sep-20,924,915,926.4,913.5,5.68M,1.08%
03-Sep-20,935.55,926.5,949.4,924,8.83M,1.25%
04-Sep-20,919.15,915,929.5,914.45,8.65M,-1.75%
07-Sep-20,925.05,918.9,927.55,913.05,6.70M,0.64%
08-Sep-20,939.3,929.95,952,925.55,12.89M,1.54%
09-Sep-20,927.75,935,946,926,5.53M,-1.23%
10-Sep-20,940.05,935.3,942,924.8,5.17M,1.33%
11-Sep-20,945.7,934.9,954.15,931,6.67M,0.60%
14-Sep-20,978.4,957,991.05,948.3,21.87M,3.46%
15-Sep-20,982.45,979.5,994,971.65,11.61M,0.41%
16-Sep-20,1001.75,986,1005.65,982,10.06M,1.96%
17-Sep-20,1011,995,1021,995,15.63M,0.92%
18-Sep-20,1002.15,1011,1018.8,999.1,12.90M,-0.88%
21-Sep-20,1009.9,1001,1031,1000.5,14.14M,0.77%
22-Sep-20,1007.5,1009,1022.5,991.2,12.63M,-0.24%
23-Sep-20,1019.75,1020.15,1037,1008.1,13.49M,1.22%
24-Sep-20,975.4,1003,1009,970,14.43M,-4.35%
25-Sep-20,1011.45,975.8,1014.9,975,13.31M,3.70%
28-Sep-20,1010.4,1014.8,1016.15,998.5,8.55M,-0.10%
29-Sep-20,1009,1018,1028,1004.1,8.71M,-0.14%
30-Sep-20,1008.25,1009,1023.95,1005,8.05M,-0.07%
01-Oct-20,1017.65,1020.6,1026.5,1011.75,5.56M,0.93%
05-Oct-20,1048.7,1018.05,1054.9,1018.05,14.21M,3.05%
06-Oct-20,1055.75,1055,1060,1031.35,9.09M,0.67%
07-Oct-20,1066.55,1044.9,1072,1035.5,9.28M,1.02%
08-Oct-20,1093.7,1090,1124,1088.4,21.48M,2.55%
09-Oct-20,1106.8,1095.1,1113.3,1088.45,10.57M,1.20%
12-Oct-20,1132.1,1123,1140,1112.1,14.63M,2.29%
13-Oct-20,1157.8,1135.55,1166.05,1135.55,17.52M,2.27%
14-Oct-20,1137,1162,1164.9,1131.1,16.65M,-1.80%
15-Oct-20,1108.25,1180,1186,1092.5,44.29M,-2.53%
16-Oct-20,1127.5,1113.85,1135.95,1096.9,18.37M,1.74%
19-Oct-20,1125.9,1135,1139,1115.3,12.90M,-0.14%
20-Oct-20,1137.5,1118.9,1144.7,1110,10.45M,1.03%
21-Oct-20,1148.35,1141.15,1154.35,1135,19.81M,0.95%
22-Oct-20,1129.05,1142,1158,1123.8,11.27M,-1.68%
23-Oct-20,1122.5,1133,1135,1120.15,9.07M,-0.58%
26-Oct-20,1112.45,1122.25,1129.6,1103.15,6.31M,-0.90%
27-Oct-20,1090.85,1105.7,1109.7,1077.15,10.17M,-1.94%
28-Oct-20,1076.55,1095.5,1104.75,1070.05,7.61M,-1.31%
29-Oct-20,1074.85,1070,1082,1060.1,6.94M,-0.16%
30-Oct-20,1060.6,1072,1083.6,1052.35,8.80M,-1.33%
02-Nov-20,1072.3,1065,1079.95,1051.1,7.18M,1.10%
03-Nov-20,1062.55,1072,1079.4,1057.5,7.20M,-0.91%
04-Nov-20,1093.95,1068,1116,1066.8,15.70M,2.96%
05-Nov-20,1104,1109.9,1123,1099,9.57M,0.92%
06-Nov-20,1112.75,1108,1121.1,1091.7,8.81M,0.79%
09-Nov-20,1136.55,1129.3,1146,1121.15,10.16M,2.14%
10-Nov-20,1091.05,1113.85,1113.85,1078,15.62M,-4.00%
11-Nov-20,1122.5,1096,1126.35,1087,12.51M,2.88%
12-Nov-20,1117.75,1128.1,1142,1113.75,9.18M,-0.42%
13-Nov-20,1124.2,1120,1133,1117,6.36M,0.58%
17-Nov-20,1123.7,1144.75,1145,1112.65,12.81M,-0.04%
18-Nov-20,1110.55,1128.5,1132.7,1101.45,9.84M,-1.17%
19-Nov-20,1096.75,1100,1114.7,1093.8,10.09M,-1.24%
20-Nov-20,1103.35,1106,1109,1091.1,8.06M,0.60%
23-Nov-20,1139.85,1105,1144.8,1101.95,10.55M,3.31%
24-Nov-20,1140.05,1145,1154.9,1133.35,8.52M,0.02%
25-Nov-20,1115.65,1137,1143.5,1111.25,8.96M,-2.14%
26-Nov-20,1113.2,1119.95,1119.95,1098.3,10.96M,-0.22%
27-Nov-20,1100,1118,1121,1091,25.31M,-1.19%
01-Dec-20,1137.85,1105.05,1140.25,1105.05,8.93M,3.44%
02-Dec-20,1140.9,1134,1147.45,1121,6.74M,0.27%
03-Dec-20,1126.45,1147,1147,1122.7,16.21M,-1.27%
04-Dec-20,1134.65,1125,1137,1115,10.56M,0.73%
07-Dec-20,1143.5,1147.3,1153,1136,7.79M,0.78%
08-Dec-20,1153.35,1145,1167,1145,12.31M,0.86%
09-Dec-20,1175.2,1168.05,1179.5,1157,10.04M,1.89%
10-Dec-20,1167.75,1157.4,1171.65,1150,9.49M,-0.63%
11-Dec-20,1163.2,1159.7,1171.95,1155.25,10.57M,-0.39%
14-Dec-20,1164.55,1169.4,1172.6,1148.2,6.73M,0.12%
15-Dec-20,1154.6,1156,1163.7,1152,6.91M,-0.85%
16-Dec-20,1165.7,1160,1168.9,1153.6,7.79M,0.96%
17-Dec-20,1159.2,1165.9,1168.9,1156.2,6.66M,-0.56%
18-Dec-20,1189.8,1182.85,1195,1175.6,16.00M,2.64%
21-Dec-20,1177.3,1188,1209.75,1152.05,10.86M,-1.05%
22-Dec-20,1220.5,1182,1223.85,1176.1,10.90M,3.67%
23-Dec-20,1253.05,1238,1258.85,1230.55,15.88M,2.67%
24-Dec-20,1236.05,1249.9,1249.9,1226,7.31M,-1.36%
28-Dec-20,1240.3,1238.45,1248,1236,4.61M,0.34%
29-Dec-20,1250.3,1235,1254.45,1235,6.88M,0.81%
30-Dec-20,1246.8,1253,1253.3,1238.15,5.19M,-0.28%
31-Dec-20,1255.8,1243,1258.4,1239,7.43M,0.72%
01-Jan-21,1260.45,1257.9,1265.5,1255.8,4.25M,0.37%
04-Jan-21,1288.25,1269,1290,1261.15,7.21M,2.21%
05-Jan-21,1293.8,1282,1299,1275.05,8.15M,0.43%
06-Jan-21,1282.1,1300,1302,1268.05,7.16M,-0.90%
07-Jan-21,1262.15,1296,1297.65,1255.5,10.95M,-1.56%
08-Jan-21,1312.1,1278.25,1316.8,1278.25,13.19M,3.96%
11-Jan-21,1376.2,1342.1,1383.35,1340,20.53M,4.89%
12-Jan-21,1371.75,1378,1378,1360,8.31M,-0.32%
13-Jan-21,1387.15,1373.85,1392.8,1360,14.44M,1.12%
14-Jan-21,1370.5,1360,1384,1318.45,27.52M,-1.20%
15-Jan-21,1344.95,1360,1364.45,1340,15.02M,-1.86%
18-Jan-21,1312.05,1338,1340,1306,8.86M,-2.45%
19-Jan-21,1316.65,1320,1331,1312,5.59M,0.35%
20-Jan-21,1339.45,1320.55,1348.4,1320.55,8.23M,1.73%
21-Jan-21,1339.7,1350,1361.05,1335,6.14M,0.02%
22-Jan-21,1340.85,1327,1356,1326.55,9.65M,0.09%
25-Jan-21,1325.1,1345,1347.9,1313,6.54M,-1.17%
27-Jan-21,1301,1319.6,1327.55,1285.1,8.13M,-1.82%
28-Jan-21,1276.2,1291.8,1296.45,1272.55,4.66M,-1.91%
29-Jan-21,1239.05,1286.25,1291.15,1231,12.18M,-2.91%
01-Feb-21,1260.9,1250.55,1277.95,1241,8.88M,1.76%
02-Feb-21,1271.25,1280,1294.4,1263.6,6.89M,0.82%
03-Feb-21,1284.65,1277.65,1304,1273,8.18M,1.05%
04-Feb-21,1279.35,1285,1293.4,1272.05,5.03M,-0.41%
05-Feb-21,1272.1,1286.4,1288.75,1262,5.48M,-0.57%
08-Feb-21,1303.55,1285.5,1310,1275.5,6.92M,2.47%
09-Feb-21,1305.55,1306.9,1332,1297.85,7.97M,0.15%
10-Feb-21,1296.5,1295.8,1304.35,1283.6,5.95M,-0.69%
11-Feb-21,1292.65,1289,1296,1283.05,4.67M,-0.30%
12-Feb-21,1309.8,1305,1323.75,1301.55,5.80M,1.33%
15-Feb-21,1309.65,1320,1328.4,1307.1,4.36M,-0.01%
16-Feb-21,1290.4,1314,1319.75,1286,6.90M,-1.47%
17-Feb-21,1281.3,1290.4,1294.5,1275,4.58M,-0.71%
18-Feb-21,1292.45,1276,1306,1275,6.44M,0.87%
19-Feb-21,1291.3,1296.1,1299.5,1276.8,5.39M,-0.09%
22-Feb-21,1265.2,1295,1308.55,1260,7.37M,-2.02%
23-Feb-21,1266.35,1271.15,1291,1257.55,6.61M,0.09%
24-Feb-21,1274.3,1260.05,1276.6,1252,4.54M,0.63%
25-Feb-21,1274.55,1288.45,1299.75,1272,8.79M,0.02%
26-Feb-21,1253.3,1269,1274.3,1244.75,15.13M,-1.67%
01-Mar-21,1267,1263.3,1284.5,1259,5.76M,1.09%
02-Mar-21,1304.5,1282.25,1310,1279.2,10.46M,2.96%
03-Mar-21,1343.55,1319.2,1347,1308,9.06M,2.99%
04-Mar-21,1330.35,1335,1363.85,1325.9,12.04M,-0.98%
05-Mar-21,1316.7,1328.5,1340,1305.05,6.49M,-1.03%
08-Mar-21,1335.75,1324.8,1346.1,1317.2,5.12M,1.45%
09-Mar-21,1345.55,1329.5,1350.45,1318.75,6.52M,0.73%
10-Mar-21,1368.15,1356.9,1374,1355,7.93M,1.68%
12-Mar-21,1374.85,1373,1391.7,1370.05,9.46M,0.49%
15-Mar-21,1373.6,1370,1379.9,1358.5,6.66M,-0.09%
16-Mar-21,1384,1386.05,1406,1380.5,9.35M,0.76%
17-Mar-21,1387,1392.25,1400,1382,7.63M,0.22%
18-Mar-21,1337.1,1393.75,1393.75,1313.5,10.96M,-3.60%
19-Mar-21,1344.45,1330,1355.2,1318,12.77M,0.55%
22-Mar-21,1370.8,1350.1,1376,1336.1,4.86M,1.96%
23-Mar-21,1371.55,1372.45,1383.25,1359.6,7.17M,0.05%
24-Mar-21,1353.75,1357.85,1370.45,1346.25,6.13M,-1.30%
25-Mar-21,1333.8,1346.75,1352.5,1327.6,8.75M,-1.47%
26-Mar-21,1336.2,1344.7,1356.7,1332,4.92M,0.18%
30-Mar-21,1385.3,1346.9,1400,1336.15,10.55M,3.67%
31-Mar-21,1368.05,1382,1388,1363.3,8.22M,-1.25%
01-Apr-21,1385.2,1380,1391.6,1371,5.68M,1.25%
05-Apr-21,1409.9,1391,1425,1387,9.48M,1.78%
06-Apr-21,1411.05,1423,1426,1406.45,5.79M,0.08%
07-Apr-21,1430.2,1410.25,1434.95,1406.6,5.88M,1.36%
08-Apr-21,1439.85,1430,1451.7,1421,5.65M,0.67%
09-Apr-21,1441.05,1455,1455,1430.05,6.05M,0.08%
12-Apr-21,1425.75,1474,1477.55,1415,20.38M,-1.06%
13-Apr-21,1397.15,1433,1435.25,1375,14.86M,-2.01%
15-Apr-21,1360.75,1332.3,1366.4,1320,25.34M,-2.61%
16-Apr-21,1353.75,1365,1370.85,1346.6,10.88M,-0.51%
19-Apr-21,1362.55,1340,1379.7,1332.35,12.51M,0.65%
20-Apr-21,1351.35,1379,1379,1342.4,8.56M,-0.82%
22-Apr-21,1351.1,1355.55,1364.8,1345.15,6.62M,-0.02%
23-Apr-21,1333.8,1343,1348.4,1331,7.32M,-1.28%
26-Apr-21,1343.55,1332.25,1351.3,1321,7.09M,0.73%
27-Apr-21,1348.5,1346,1353,1340.15,3.64M,0.37%
28-Apr-21,1356,1358,1359.5,1344.6,4.88M,0.56%
29-Apr-21,1356.35,1368,1369,1351.4,5.41M,0.03%
30-Apr-21,1354.35,1346.3,1373.9,1345.9,8.35M,-0.15%
03-May-21,1352.05,1340.8,1361,1338,4.56M,-0.17%
04-May-21,1329.4,1354,1354.95,1324.1,4.89M,-1.68%
05-May-21,1341.5,1341.1,1343.9,1327.8,3.94M,0.91%
06-May-21,1361.6,1345,1364.7,1337.4,4.81M,1.50%
07-May-21,1352.55,1365.3,1373.05,1348.5,4.99M,-0.66%
10-May-21,1339.55,1349.85,1352.9,1335.05,7.20M,-0.96%
11-May-21,1330.65,1336.9,1341,1325.1,6.42M,-0.66%
12-May-21,1327,1330,1330,1314.5,5.24M,-0.27%
14-May-21,1316.4,1326.85,1326.85,1311.3,4.82M,-0.80%
17-May-21,1329.4,1320.3,1334.95,1320.3,5.02M,0.99%
18-May-21,1340,1338,1344.6,1329.5,5.62M,0.80%
19-May-21,1337,1342,1357.45,1333.25,4.44M,-0.22%
20-May-21,1339.3,1348.4,1349.1,1335,4.49M,0.17%
21-May-21,1354.5,1347.5,1357.5,1346.35,4.97M,1.13%
24-May-21,1348.05,1356.65,1363,1345.1,4.23M,-0.48%
25-May-21,1361.6,1358,1368,1354.45,4.10M,1.01%
26-May-21,1397.25,1367.9,1400,1362.05,6.85M,2.62%
27-May-21,1402.25,1404.2,1416.25,1391.7,15.37M,0.36%
28-May-21,1405.05,1409.75,1414,1396.1,4.26M,0.20%
31-May-21,1393.75,1401.5,1401.5,1383,4.43M,-0.80%
01-Jun-21,1387.2,1400,1401,1378.65,4.79M,-0.47%
02-Jun-21,1378.65,1380.75,1391.95,1365,9.27M,-0.62%
03-Jun-21,1389.65,1388.1,1399,1377.05,5.12M,0.80%
04-Jun-21,1385.65,1393.95,1396.9,1377.65,4.19M,-0.29%
07-Jun-21,1389.65,1391,1392,1377.3,5.15M,0.29%
08-Jun-21,1412.95,1396,1421.75,1395.55,7.36M,1.68%
09-Jun-21,1415.3,1413.4,1425,1404.6,5.39M,0.17%
10-Jun-21,1424.3,1424,1429,1419,3.50M,0.64%
11-Jun-21,1446.9,1430.1,1451.6,1429.45,6.14M,1.59%
14-Jun-21,1461.8,1471,1477,1453.45,7.13M,1.03%
15-Jun-21,1473.9,1464,1476,1463,5.40M,0.83%
16-Jun-21,1480.6,1472.7,1489.45,1467.5,7.66M,0.45%
17-Jun-21,1495.3,1475.1,1502.65,1475.1,7.68M,0.99%
18-Jun-21,1503.3,1509,1515.8,1487.4,13.53M,0.54%
21-Jun-21,1500.3,1493,1505.8,1484.2,5.45M,-0.20%
22-Jun-21,1511.85,1509.7,1521.45,1502.1,6.43M,0.77%
23-Jun-21,1503.15,1525,1525,1498.65,5.53M,-0.58%
24-Jun-21,1559.2,1517,1568.75,1511.2,10.79M,3.73%
25-Jun-21,1574.2,1572,1578,1543,9.78M,0.96%
28-Jun-21,1571.8,1572.9,1580.15,1560.6,5.02M,-0.15%
29-Jun-21,1563.05,1561,1573.65,1559.2,5.91M,-0.56%
30-Jun-21,1580.8,1572.05,1591,1572.05,6.06M,1.14%
01-Jul-21,1560.4,1576.85,1576.85,1559.05,4.81M,-1.29%
02-Jul-21,1567.8,1558.95,1569.45,1542.6,5.17M,0.47%
05-Jul-21,1578.95,1569.15,1585,1561.05,4.06M,0.71%
06-Jul-21,1562.2,1573.7,1586.75,1557.1,4.09M,-1.06%
07-Jul-21,1564.6,1566.05,1570.55,1544.65,4.80M,0.15%
08-Jul-21,1560.75,1568,1576,1549,3.33M,-0.25%
09-Jul-21,1562.9,1556,1569.9,1551,3.44M,0.14%
12-Jul-21,1547.85,1570.55,1578,1533.75,4.59M,-0.96%
13-Jul-21,1544.95,1556.4,1556.4,1536.3,4.46M,-0.19%
14-Jul-21,1576.9,1554,1582.8,1538.1,5.66M,2.07%
15-Jul-21,1580.8,1557.9,1596.85,1556,10.02M,0.25%
16-Jul-21,1555.45,1573.75,1574.65,1549.6,6.27M,-1.60%
19-Jul-21,1541.7,1544.7,1552.9,1537.55,5.67M,-0.88%
20-Jul-21,1550.05,1538.3,1557.7,1538,5.07M,0.54%
22-Jul-21,1590.2,1561.4,1592.85,1561.4,7.85M,2.59%
23-Jul-21,1590.45,1588.55,1598.5,1585.05,4.18M,0.02%
26-Jul-21,1603.9,1594.1,1611.65,1594.1,4.59M,0.85%
27-Jul-21,1602.55,1605,1609.3,1597.9,5.89M,-0.08%
28-Jul-21,1605.6,1605.1,1607.6,1585.5,4.69M,0.19%
29-Jul-21,1617,1600.1,1620,1600.1,4.66M,0.71%
30-Jul-21,1610.5,1610,1623.4,1606.15,6.23M,-0.40%
02-Aug-21,1631.55,1627.45,1634.75,1619.2,5.55M,1.31%
03-Aug-21,1655.2,1647,1658.65,1635.6,5.51M,1.45%
04-Aug-21,1649.25,1669.1,1679.9,1639.05,6.74M,-0.36%
05-Aug-21,1653.55,1649.5,1666,1647.05,5.42M,0.26%
06-Aug-21,1650.2,1657,1660.65,1644,3.75M,-0.20%
09-Aug-21,1663.3,1661,1667.45,1646.4,5.02M,0.79%
10-Aug-21,1677.25,1668,1680,1661.05,6.85M,0.84%
11-Aug-21,1677.55,1674.8,1684,1668,4.90M,0.02%
12-Aug-21,1689.6,1679.15,1696.5,1674,5.66M,0.72%
13-Aug-21,1712.2,1697,1722.5,1691.3,5.61M,1.34%
